name,cleaned_text,reviews.rating,sentiment
"Carmex Lip Balm Original Jar - 12 PK, 12.",im using jar adult life always around car nightstand kitchen bathroom lip cold sore insect bite even zipper ill always carmex,5.0,-1
"Carmex Lip Balm Original Jar - 12 PK, 12.",carmex lip balm favorite go season season dry summer sun lip right winter wind burn lip consistently work moisten help heal prevent lip damage,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",always buy carmex best market product family stuff cover chap lip carmex cure time always jar tube ready waiting,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",started using carmex year old well im year old carmex every room every vehicle two handbag carmex wouldnt way,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",ive using product year bought year ago winter lip chapped worked like miracle ive never looked back buy season year,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",used carmex product year product found keep lip soft smooth long period time without always reapply wont try anything else,5.0,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",pleased product hydrate lip tendency cold sore get run remember use product regular basis dont need worry flare,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",love way product help problem lip getting cold sore iin fall winter monthswith carmex dont problem anymore thank carmex amazing product,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",used carmex since little girl officially say age couldnt live without carmex lip soft dont think every gotten chapped lip use carmex daily,5.0,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",brought container year really like lip stay chapped carmex lip balm really help like potato chip use,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",product use lip dry cracked sick feel cold coming grab carmex jar start using right away dont want lip dry cracking bleeding,5.0,-1
"Carmex Lip Balm Original Jar - 12 PK, 12.",little jar part daily routine apply numorous time day lip soft smoothe love long lasting affordable life saver packed little jar brand buy,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",nervous habit biting lip tried many product market lip carmex best keep lip moist help keep cracking best product market lip,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",love texture carmex lipsespecially way count tender lip healed applying carmex use carmex many reason even reason reason listed packaging,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",ive used product many year chapped lip irritated peeling nostril blowing nose lol particular one absolute favorite always keep hand nightstand must,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",far favorite product lip balm carry one purse one car kid one back pack one every room house buy holiday gift stocking stuffer,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",love keep lip moisturized flake free carry one everywhere go love matt finish way feel tingly go use overnight morning especially cool,4.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",ive using year since way back jar glass love stay fresh jar keep jar house purse carmex keep lip moisturized healthy love,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",love using carmex lip tend really chapped winter product use lip even got husband use also light weight carry pocket dont purse,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",carmex original pot product instantly relieved pain burning sore lip also heals back health little pit wont leak hot car always one car one travel bag,5.0,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",needed chapstick told husband get something little tub came home carmex really like really moisturizes lip last long dont reapply,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",buy carmex family see daughter chapped lip give one like jar one easy use heal faster good cold sore really work need try,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",using carmex year yes strayed carmex path occasion time im always pulled back correct orbit carmex product truly work chapped lip,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",ive using product literally decade carmex excellent chapped lip cold sore highly recommend favorite jar tube great dont buy anything else,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",using product since child drychapped lip cold sore love cant imagine using something else keep lip smooth soft make pain cracked lip disappear,5.0,-1
"Carmex Lip Balm Original Jar - 12 PK, 12.",carmex keep lip soft used toget cold sore one spot top lip soon felt start tingle would put carmex would go away never get cold sore math,5.0,-1
"Carmex Lip Balm Original Jar - 12 PK, 12.",used carmex lip balm jar many year nothing treated lip care apply night bed like magic morning chapping gone thanks carmex,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",certain time year get chapped lip first thing reach carmax original work inexpensive last long time crack jar instant relief seasonal dry lip simple,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",used carmex year prefer lip balm stay condition lip prevents cold sore put lipstick carmen help lipstick stay feel wonderful,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",always buy jar put xmas stocking everyone really help tp protect lip az year round item needed sun wind dry lip thank every time use,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",use product time chapped dry lip love havent opportunity use product available look next time shop,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",ive using carmex lip balm jar year saved lip really helped prevent wrinkle around mouth wonderful product,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",entire family us carmex effective lip balm earth stock whenever go sale prepared keep producing please,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",essential work outside kind weather go without carmex apply every night sleeping also glad found carmex,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",cute little jar nightstand since came would lost without every night going bed yes addicted carmex cant without,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",stuff buy severe dry lip cold sore many product finally came across carmex swear never use another product,5.0,-1
"Carmex Lip Balm Original Jar - 12 PK, 12.",carmex pot good love feel lip smooth moist make lip feel protection amazing heals dry lip like,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",lip cracked chapped carmex give immediate relief without waxing feeling lip balm medicated feeling soothing healing quick result,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",chronically chapped lip dont carmex ever since remember product work use carmex keep lip soft smooth supple,5.0,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",grew dad used always keep one pocket one house one car work amazingly,5.0,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",using classic carmex jar decade since teen actually go time lip dry cracked like texture smell take back,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",using carmex last year tube keyrings someone need borrow key aways take carmen cant live without,5.0,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",using carmex lip balm year product take care chapped lip sunburned lip also great chapping around nose lip cold,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",dont favorite cherry carmex stick always revert back original jar carmex smell always brings back childhood memoriestired true work every time,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",using original carmex year immediate relief dry chapped lip also great prevent chapped lip mess around others use work best,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",carmex lip balm lip winter time dont would best thing help one work best lip heals fast,5.0,-1
"Carmex Lip Balm Original Jar - 12 PK, 12.",using carmex original year cold sore work almost immediately child use using year adult,5.0,-1
"Carmex Lip Balm Original Jar - 12 PK, 12.",buy every week one truck car office desk cant live without stuff louisiana ohio lip always drythis life line sure,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",used carmex year go sleep without told husband get kiss goodnight doesnt get dose carmex he wrong bed,5.0,-1
"Carmex Lip Balm Original Jar - 12 PK, 12.",thanks pawpaw using got hooked perfect hunting never worry chapped lip rather im shoveling snow sleeping hunting incredibly soft lip,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",ive using carmex jar year wont use anything else carmex keep lip chapping splitting winter use summer sun doesnt blister lip lip always kissing soft thank carmex,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",started using carmex year ago havent switched lip balm since love form carmex jar favorite love consistency long last especially favorite winter fall thick,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",purchasing using carmen since long flavor came long click stick came well celebrity endorsement made carmex best always best,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",using product since high school year absolutely love ran track swam lip would get dry chapped started using product never deal dry chapped lip,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",used bistex year discovered carmex happy accident pharmacy usual tried carmex never went back soothes protects lip sun wind cold never leave home without carmex,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",used carmex jar probably year best lip balm market tried others year always go back carmex stay coat pocket year long especially winter,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",carmex original lip balm benchmark others market greaseless odorless wonderful work fast well also use mine night keep lip moist dry mouth work well u,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",love way carmex smell work better anything else tried smell wonderful thing found work well antibiotic ointment great smell give carmex,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",use original carmex little jar many thing cold sore little scratch cut take itch swelling away also use mouth bite tongue great reliever pain swelling,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",used product year still remains goto lip moisturizer buy nothing else small compact easy carry purse pocket extremely quick effective would never want without one,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",tried carmex productsthis least favoritealthough moisturizing cant stand smell taste lipsif would make awesome strawberry flavored stick would much better,3.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",using carmex forever love father hospital prolonged period trusty carmex came rescue hospital zero humidity environment great cold weather protection cold wisconsin winter,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",husband avid hunter sensitive skin element hour lip use dry crack making kiss hurtful thanks carmex lip protected softer kissable ever thanks carmex,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",used postfacial surgery helped dry cracked painful lip thing actually helped feel healthy cant wait use product,5.0,-1
"Carmex Lip Balm Original Jar - 12 PK, 12.",using carmex lip long remember little yellow tub full moisture lip convenient carry easy stick finger grab dab apply would recommend anyone,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",son used year never unhappy given thought try anything new never failed like tube product great please give try wont tolook anymore,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",since little girl mother military always carried jar carmex around uniform pocket brand know brand trust chapped lip sore nose cold love little yellow jar,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",carmex keeping lip clear dry chapped lip healing cold sor sore since little boy mom would stand bt yhe door would go sledding cover lip w worked still workin today,5.0,0
"Carmex Lip Balm Original Jar - 12 PK, 12.",product fantastic lip sensitive use carmex original lip balm ready face whatever weather may throw lip feel great dont leave home without neither anyone else,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",using carmex approximately fourtyyears carmex lip balm protects lip chapping personally know carmex lip would smooth vibrate thank,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",tried carmex pot co worker introduced early dry chapped lip northeastern cold winter started using carmex within day lip healed never stopped using,5.0,1
"Carmex Lip Balm Original Jar - 12 PK, 12.",wash hand putting dont worry tube getting contaminated possible virus even share friend also like isnt glossy cooling sensation nice,5.0,1
